job_title,company_name,contract_type,niveau_etude,secteur,teletravail,experience,salaire,skills,city,department
Software Development Engineer At Mobilisights H/F,PSA Retail France SAS,CDI,Bac +5,,False,,43653.0,"['testing', 'php']",Poissy,78
Software Back End Engineer Java H/F,Decathlon,CDI,,,False,,40000.0,"['github', 'kubernetes', 'prometheus', 'ruby', 'java', 'postgresql', 'php']",Villeneuve-d'Ascq,59
2024 Software Dev Engineer Intern H/F,Amazon,Stage,Bac +5,,False,7.0,43653.0,"['aws', 'php', 'php', 'python', 'java']",Bordeaux,33
Senior Software Development Engineer - Perception System For Autonomous Train F - M H/F,Alstom,CDI,,,False,,43653.0,"['computer vision', 'machine learning', 'artificial intelligence', 'php', 'testing', 'python', 'php']",Villeurbanne,69
Senior Software Engineer R&D - C# .Net SQL Server H/F,Ivalua,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,['react'],Massy,91
Ingénieur Développement Logiciel H/F,Eurofins,CDI,Bac +5,,False,7.0,43653.0,"['java', 'linux']",Massy,91
Ingénieur Logiciel H/F,4Murs,CDD,Bac +5,,False,,42500.0,"['git', 'linux']",Marly,57
Architecte Si H/F,Groupe Ecocert,CDI,Bac +5,Secteur Energie • Environnement,True,,43653.0,"['php', 'docker', 'devops', 'azure', 'vue.js', 'java']",L'Isle-Jourdain,32
Architecte Applicatif H/F,GROUPE ASTEN,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['swift', 'php', 'python', 'c/c++']",Quimper,29
Architecte Applicatif H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Biot,06
Architecte Applicatif H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Biot,06
Ingénieur de Développement Logiciel H/F,Lectra,CDI,Bac +5,Secteur informatique • ESN,True,,43000.0,python,Cestas,33
Architecte Applicatif H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Biot,06
Ingénieur en Ingénierie Logiciel H/F,CNRS,CDD,,,False,,47500.0,"['devops', 'graphql', 'java', 'java', 'mongodb']",Saint-Martin-d'Hères,38
Architecte Applicatif H/F,Onepoint,CDI,,,False,,42500.0,"['microservices', 'devops']",Toulouse,31
24 - 25 - Apprenticeship - Software Quality & Test Engineer H/F,Amadeus,Alternance,Bac +5,Secteur informatique • ESN,False,7.0,13464.0,"['testing', 'php']",Nice,06
Ingénieur Développement Logiciel Confirmé H/F,Alstom,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,python,Saint-Ouen,41
Ingénieur Développement Logiciel Confirmé H/F,Alstom,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,python,Saint-Ouen,41
Architecte Applicatif Toulouse H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Toulouse,31
Architecte Applicatif Marseille H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Marseille 1er,13
Architecte Applicatif Toulouse H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Toulouse,31
Architecte Applicatif Marseille H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Marseille 1er,13
Architecte Applicatif Montpellier H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Montpellier,34
Architecte Applicatif Montpellier H/F,Lasecurecrute.fr,CDI,Bac +5,Service public des collectivités territoriales,True,,54000.0,"['docker', 'jenkins', 'linux', 'rest', 'kubernetes', 'angular', 'python', 'java', 'git', 'spring']",Montpellier,34
Alternant Ingénieur Logiciel H/F,Somfy,CDI,Bac +5,,False,,43653.0,['python'],Cluses,74
Ingénieur Logiciel C++ H/F,CS Group,CDI,,,False,,37500.0,"['c#', 'git', 'c/c++', 'python', 'graphql', 'python', 'perl', 'node.js', 'java', 'c#']",Fontaine,38
Ingénieur Logiciel R&D H/F,AXA Assurances,CDI,Bac +5,,False,,43653.0,"['aws', 'docker', 'jenkins', 'linux', 'react', 'git', 'python', 'java', 'typescript', 'data science', 'redux']",Paris,75
Software Developer & Application Engineer H/F,Axa IM,CDI,Bac +5,,True,,43653.0,"['php', 'devops', 'php', 'react', 'testing', 'angular', 'azure', 'python', 'java']",Puteaux,92
Ingenieur Developpement Logiciel Industriel H/F,Médiane Système,CDI,,,False,,43653.0,"['javascript', 'python', 'css', 'django']",Lyon 1er,69
Ingénieur Développement Logiciel Apprentissage par Renforcement H/F,INRIA,CDI,,,False,,43653.0,"['linux', 'python']",Villeneuve-d'Ascq,59
Ingénieur en Développement Logiciel - Plateforme de Test H/F,Alstom,CDI,,,False,,43653.0,"['linux', 'shell', 'python']",Villeurbanne,69
Ingénieur Développement Logiciel C H/F,CS Group,CDI,Bac +5,,False,,43653.0,"['git', 'linux']",Le Plessis-Robinson,92
Alternance - Ingénieur Logiciel Support Applicatif H/F,Ivalua,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,python,Montpellier,34
Op'Nsoft Software Cyber Security Engineer Levallois Ile-De-France Fr H/F,Plastic Omnium,CDI,Bac +5,,False,,43653.0,"['php', 'php', 'testing']",Levallois-Perret,92
Software Manager M - F - Dmi - Hmi H/F,Alstom,CDI,,,False,,61500.0,"['testing', 'linux', 'jenkins', 'python']",Villeurbanne,69
Ingénieur Développement Logiciel Expérimenté - Innovation & Transfert H/F,INRIA,CDI,,,False,,54000.0,"['opencv', 'hadoop', 'java', 'big data', 'cassandra', 'java', 'tensorflow', 'linux', 'javascript', 'pytorch', 'c#', 'python', 'deep learning', 'data science', 'ruby']",Nice,06
Ingénieur en Machine Learning Junior pour l'IA en Santé H/F,INRIA,CDI,Bac +5,Service public autres,True,,43653.0,"['tensorflow', 'machine learning', 'python', 'pytorch']",Paris,75
Ingénieur Logiciel .Net - C# - Alchemist H/F,Alstom,CDI,,,False,,43653.0,"['git', '.net']",Villeurbanne,69
Alternance - Ingenieur Développement Logiciel M - F H/F,STMicroelectronics,CDD,,,False,,52500.0,"['flutter', 'ruby', 'swift', 'scikit-learn', 'express.js', 'node.js', 'c#', 'kotlin']",Grenoble,38
Ingénieur Logiciel H/F,Labsoft,CDI,,,False,,44500.0,python,Toulouse,31
Stage - Ingénieur - Ingénieure Logiciel H/F,STMicroelectronics,CDD,Bac +5,,False,,52500.0,['javascript'],Crolles,38
Ingénieur de Développement Logiciel H/F,Lectra,CDI,Bac +5,Secteur informatique • ESN,True,,43000.0,python,Cestas,33
Ingénieur Logiciel H/F,Alstom,CDI,,,False,,61500.0,['linux'],Villeurbanne,69
Architecte Applicatif - Lyon 69 H/F,Informatis,CDI,,,False,,43653.0,"['php', 'oracle', 'docker', 'jenkins', 'rest', 'javascript', 'mongodb', 'azure', 'mysql', 'angular', 'java', 'git', 'apache']",Lyon 1er,69
Architecte d'Applicatif Poste Ouvert Tours Où Paris H/F,Lasecurecrute.fr,CDI,,,False,,43653.0,"['angular', 'c#']",Tours,37
Expert Applicatif de la Solution ERP - Gpao Vif H/F,Informatis,CDI,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['dart', 'xamarin', 'rest', 'swift', 'flask', 'kotlin', 'java', 'python', 'python']",Vitré,35
Expert Applicatif de la Solution ERP - Gpao Vif H/F,Informatis,CDI,Bac +5,Secteur informatique • ESN,False,7.0,40000.0,"['java', 'pytorch', 'c#', 'google cloud', 'php', 'frontend development', 'tensorflow', 'mongodb']",Lorient,56
Architecte Applicatif - Secteur Défense H/F,Genwaves,CDI,,,False,,43653.0,['java'],Aix-en-Provence,13
Apprenti Ingénieur Logiciel en Calcul Scientifique H/F,Airbus,Alternance,Bac +5,,False,7.0,13464.0,"['git', 'shell', 'python']",Paris,75
Ingénieur Software Integration Test H/F,Médiane Système,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,"['jenkins', 'jira', 'python', 'git']",Guyancourt,78
# Onesat - Ingénieur Logiciel Infrastructure de Simulation Satellite H/F,Airbus,CDI,,,False,,42500.0,"['linux', 'devops', 'rest', 'react', 'python', 'java', 'typescript']",Toulouse,31
Ingénieur Développement Software Ihm Beauvais Fr H/F,Jobs2web,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['javascript', 'html5', 'git', 'redux', 'css']",Beauvais,60
Ingénieur Développement Software Embarqué Beauvais Fr H/F,Jobs2web,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['python', 'java', 'java', 'python']",Beauvais,60
Stage - Ingénieur - Développement Logiciel Occitanie N Fr H/F,Jobs2web,Stage,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['big data', 'javascript', 'python', 'java']",Latour-de-France,66
Stage - Ingénieur - Machine Learning Occitanie N Fr H/F,Jobs2web,Stage,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['machine learning', 'python']",Latour-de-France,66
Apprenti Ingénieur Développement Logiciel sur Équipements Électroniques Spatiaux Embarqués H/F,Airbus,Alternance,Bac +5,,False,7.0,13464.0,"['git', 'python', 'linux']",Paris,75
Stagiaire Ingénieur Développement Software H/F,Bosch Group,CDI,,,False,,43653.0,"['java', 'sql', 'ssh']",Vénissieux,69
Ingénieur Développement Logiciel Data Science Machine Learning - Innovation & Transfert H/F,INRIA,CDI,,,False,,43653.0,"['machine learning', 'opencv', 'docker', 'java', 'tensorflow', 'linux', 'jenkins', 'java', 'javascript', 'pytorch', 'python', 'git', 'data science']",Nice,06
Ingénieur Développement Logiciel Senior - Système de Perception pour Train Autonome 1 H/F,Alstom,CDI,,,False,,43653.0,['python'],Villeurbanne,69
Alternance 2024 - Apprenti Ingénieur en Développement Logiciel All Gender H/F,Airbus,Alternance,Bac +5,,False,7.0,13464.0,"['kibana', 'jenkins', 'c#', 'jira', 'junit', 'python', 'java', 'git']",Paris,75
Alternance 2024 - Apprenti Ingénieur en Développement Logiciel All Gender H/F,Airbus,Alternance,Bac +5,,False,7.0,13464.0,"['flask', 'angular', 'python', 'linux']",Toulouse,31
Ingénieur Développement Logiciel Confirmé H/F,Alstom,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,python,Saint-Ouen,41
Ingénieur Développement Logiciel Confirmé H/F,Alstom,CDI,Bac +5,Secteur Energie • Environnement,False,,43653.0,python,Saint-Ouen,41
Ingénieur Développement Logiciel Senior - Système de Perception pour Train Autonome H/F,Alstom,CDI,,,False,,61500.0,['python'],Villeurbanne,69
Ingénieur Logiciel - Tours Centre-Val de Loire F Fr H/F,Jobs2web,CDI,Bac +5,Secteur informatique • ESN,False,1.0,43653.0,"['php', 'c#', 'android', 'java', 'hibernate', 'spring', 'css']",Loiré,49
Ingénieur Logiciel pour l'Élaboration d'Un Outil de Suivi des Déclarations de Mortalités dans les Ruchers. H/F,Inrae,Intérim,,,False,,43653.0,"['php', 'linux', 'javascript', 'git', 'java']",Marcy-l'Étoile,69
Ingénieur Logiciel pour Application Électrique Electrical Software H/F,Vacoa,CDI,Bac +5,,False,,43653.0,['nginx'],Villepinte,93
Vie - Inde - Ingénieur Développement Logiciel pour Circuits Intégrés Avancés M - F H/F,STMicroelectronics,CDD,Bac +5,,False,,37500.0,"['python', 'java', 'splunk']",Crolles,38
Ingénieur.e Développement Logiciel Spécialiste en Apprentissage par Renforcement H/F,INRIA,CDI,,,False,,40000.0,"['tensorflow', 'scikit-learn', 'python']",Villeneuve-d'Ascq,59
Ingénieur.e Développement Logiciel Spécialiste en Santé Numérique H/F,INRIA,CDI,Bac +5,Service public autres,True,,43653.0,"['python', 'pytorch']",Paris,75
Ingenieur Logiciel Embarque - Reseaux et Telecommunications H/F,Alstom,CDI,,,False,,61500.0,"['linux', 'python']",Villeurbanne,69
Ingénieur.e Développement Logiciel Spécialiste en Robotique H/F,INRIA,CDI,Bac +5,Service public autres,True,,43653.0,"['opencv', 'dart', 'tensorflow', 'linux', 'pytorch', 'deep learning', 'python', 'java']",Paris,75
Sénior Machine Learning Engineer - Trust & Safety H/F,Ubisoft,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['machine learning', 'deep learning', 'python']",Saint-Mandé,94
Junior Machine Learning Engineer - M H/F,Lifen,CDI,Bac +5,,False,,43653.0,"['machine learning', 'docker', 'php', 'java', 'tensorflow', 'circleci', 'python', 'php', 'git']",Paris,75
Backend Engineer Senior Ruby on Rails H/F,Hivebrite,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['docker', 'microservices', 'devops', 'php', 'c#', 'kubernetes', 'testing', 'ruby']",Paris,75
Java Engineer Intern H/F,Kyriba,CDI,Bac +5,,False,,43653.0,"['jenkins', 'dart', 'rest', 'php', 'react', 'java', 'spring']",Saint-Cloud,92
Apps Founding Engineer - New Apps H/F,Voodoo,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['c#', 'react', 'python', 'swift']",Paris,75
Radical Polymer Process Engineer France - Tavaux Fr H/F,Solvay,CDI,Bac +5,,False,,43653.0,python,Tavaux,39
Machine Learning Engineer H/F,Autobiz,CDI,Bac +5,,False,,43653.0,"['machine learning', 'python']",Courbevoie,92
Ingénieur-e Développement Logiciel H/F,CNRS,CDD,Bac +5,Service public des collectivités territoriales,False,,43653.0,"['php', '.net', 'javascript', 'mysql', 'python', 'postgresql']",Gif-sur-Yvette,91
Backend Engineer - Blockchain Application H/F,Ledger,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['scala', 'php', 'rest', 'testing', 'python', 'graphql', 'flask', 'java']",Paris,75
Software Engineering Internship H/F,Philips,Stage,Bac +5,,True,7.0,43653.0,"['aws', 'php', 'ruby', 'kubernetes', 'data science']",Paris,75
Apps Founding Engineer - End Of Studies Internship - Apprenticeship H/F,Voodoo,Stage,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,"['c#', 'react', 'python', 'swift']",Paris,75
Alternance - Assistant Platform Owner Servicenow H/F,Chanel,Alternance,Bac +5,,False,7.0,13464.0,"['mongodb', 'node.js', 'kotlin', 'flask', 'ruby', 'python']",Neuilly-sur-Seine,92
Aiml - Machine Learning Engineer Mlr H/F,apple,CDI,Bac +5,,False,,43653.0,"['machine learning', 'pytorch', 'python', 'php']",Paris,75
24 - 25 - Apprenticeship - Cloud Engineering H/F,Amadeus,Alternance,Bac +5,Secteur informatique • ESN,False,7.0,13464.0,"['machine learning', 'docker', 'php', 'hadoop', 'php', 'c#', 'kubernetes', 'prometheus', 'python', 'java', 'shell', 'data science']",Nice,06
Backend Engineer - Ruby on Rails H/F,Pennylane,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['aws', 'ruby on rails', 'rest', 'react', 'testing', 'code review', 'rails', 'typescript', 'ruby']",Paris,75
Computer Science Gpu Programer H/F,Orthogrid systems,CDI,,,False,,54000.0,"['computer vision', 'machine learning', 'opencv', 'java', 'php']",Strasbourg,67
Research Director In Computer Science Image Processing H/F,Orthogrid systems,CDI,,,False,,42500.0,"['computer vision', 'machine learning', 'opencv', 'java', 'php']",Strasbourg,67
Computer Science Image Processing H/F,Orthogrid systems,CDI,,,False,,42500.0,"['computer vision', 'machine learning', 'opencv', 'java', 'php']",Strasbourg,67
Software Engineers - Data Platform - France Or Remote EMEA H/F,Dataiku,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['python', 'rest', 'javascript', 'azure', 'kubernetes', 'python', 'c#', 'java', 'php', 'git', 'php', 'data science', 'analytics']",Paris,75
Internship - Development Applicative Scrum Team Prophesee Event-Based Technology Internship Position Description Benefits H/F,Prophesée,Stage,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['computer vision', 'machine learning', 'artificial intelligence', 'php', 'testing', 'python', 'php', 'java']",Paris,75
Internship - Development Software Scrum Team Prophesee Event-Based Technology Internship Position Description Benefits H/F,Prophesée,Stage,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['computer vision', 'machine learning', 'artificial intelligence', 'php', 'testing', 'python', 'java']",Paris,75
Internship - R&D - Sensor Simulation Prophesee Event-Based Technology Benefits H/F,Prophesée,Stage,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['computer vision', 'machine learning', 'python', 'shell']",Paris,75
Internship - R&D - Neural Network Optimization For Embedded Deployment Prophesee Event-Based Technology Internship Position Description Benefits H/F,Prophesée,Stage,Bac +5,Secteur informatique • ESN,False,7.0,43653.0,"['computer vision', 'machine learning', 'artificial intelligence', 'php', 'android', 'testing', 'python', 'java']",Paris,75
Machine Learning Engineer H/F,Adevinta,CDI,Bac +5,Services aux Entreprises,False,,43653.0,"['machine learning', 'aws', 'kubernetes', 'c#', 'python', 'data science']",Paris,75
Machine Learning Engineer F - M - D - Pricing Analytics- Remote-Friendly H/F,Free2move,CDI,Bac +5,,True,,43653.0,"['machine learning', 'tensorflow', 'devops', 'pytorch', 'python', 'data science', 'analytics']",Paris,75
Image Processing Engineer - Ground Segment Space M - F H/F,Magellium Artal Group,CDI,,,False,,43653.0,"['linux', 'java']",Toulouse,31
Ingénieur.e Développement Logiciel et Jumeaux Numériques - Fdp N°978 H/F,ISAE Supaero,CDI,Bac +5,,True,1.0,44500.0,"['git', '.net', 'python', 'java']",Toulouse,31
Ingénieur Logiciel Entrepôt de Données de Santé Chu Grenoble Alpes - Site Nord la Tronche H/F,CHU Grenoble Alpes - Site NORD,CDD,,,False,,43653.0,"['javascript', 'python']",Grenoble,38
Ingénieur Expérimenté Logiciel C++ H/F,CS Group,CDI,,,False,,43653.0,"['.net', 'php', 'typescript', 'python']",Aix-en-Provence,13
Ingénieur-e en Ingénierie Logicielle H/F,Inrae,CDI,Bac +5,Service public autres,False,,42500.0,"['php', 'perl', 'jquery', 'linux', 'javascript', 'mongodb', 'hibernate', 'mysql', 'windows', 'angular', 'python', 'java', 'git', 'postgresql', 'shell', 'apache']",Castanet-Tolosan,31
Ingénieur-e Développement de Logiciels d'Analyse Numérique H/F,Inrae,CDI,Bac +5,Service public autres,False,,43653.0,['python'],Castanet-Tolosan,31
Ingénieur-e en Ingénierie Logicielle H/F,Inrae,CDI,Bac +5,Service public autres,False,,43653.0,"['php', 'linux', 'javascript', 'python', 'java', 'postgresql']",Castanet-Tolosan,31
Expert-e en Ingéniérie Logicielle H/F,Inrae,CDI,Bac +5,Service public autres,False,,54000.0,['java'],Colmar,68
Ingénieur-e en Ingénierie Logicielle H/F,Inrae,CDI,Bac +5,Service public autres,False,,43653.0,['devops'],Versailles,78
Ingenieur Software Embarque H/F,Médiane Système,CDI,,,False,,61500.0,['kibana'],Lyon 1er,69
Full-Stack Engineer Python - React - Industry Team M - F - D H/F,Deezer,Stage,Bac +5,,False,7.0,43653.0,"['php', 'swift', 'typescript', 'node.js', 'deep vision', 'shell', 'python']",Paris,75
Software Engineers - Cloud Platform - France Or Remote EMEA H/F,Dataiku,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['machine learning', 'php', 'javascript', 'kubernetes', 'c#', 'python', 'java', 'php', 'data science', 'analytics']",Paris,75
Ingenieur Developpement Logiciel Embarque c Junior H/F,TPL Systèmes,CDI,,,False,,43653.0,"['git', 'python']",Toulouse,31
Ingenieur Developpement Logiciel Embarque c Expérimenté H/F,TPL Systèmes,CDI,,,False,,43653.0,"['azure', 'git', 'linux', 'python']",Toulouse,31
Front-End Device Sdk Engineer H/F,Ledger,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['c#', 'github', 'java', 'rest', 'react native', 'javascript', 'react', 'testing', 'ruby', 'typescript']",Paris,75
Front-End Device Sdk Engineer H/F,Ledger,CDI,,,False,,43653.0,"['c#', 'github', 'java', 'rest', 'react native', 'javascript', 'react', 'testing', 'ruby', 'typescript']",Montpellier,34
Front-End Engineer - Ledger Live H/F,Ledger,CDI,,,False,,40000.0,"['java', 'rest', 'react native', 'javascript', 'react', 'testing', 'typescript']",Montpellier,34
Staff Front-End Engineer H/F,Ledger,CDI,Bac +5,Secteur informatique • ESN,False,,37500.0,"['java', 'rest', 'react native', 'javascript', 'react', 'testing', 'typescript']",Paris,75
Front-End Engineer - Ledger Live H/F,Ledger,CDI,Bac +5,Secteur informatique • ESN,False,,43653.0,"['java', 'rest', 'react native', 'javascript', 'react', 'testing', 'typescript']",Paris,75
CDD - Ir Ingénieur de Recherches Expert en Ingéniérie Logicielle H/F,CNRS,CDD,Bac +5,Service public des collectivités territoriales,False,,43000.0,['python'],Valbonne,06
Computer Scientist Ml - Ai H/F,Orthogrid systems,CDI,,,False,,42000.0,"['computer vision', 'machine learning', 'opencv', 'java', 'php', 'deep learning', 'php']",Strasbourg,67
Machine Learning Engineer H/F,Wewyse,CDI,Bac +5,,False,,43653.0,"['machine learning', 'aws', 'docker', 'django', 'azure', 'kubernetes', 'python', 'php', 'flask', 'git', 'java']",Paris,75
Lead Machine Learning Engineer H/F,Ipsos,CDI,Bac +5,,True,,43653.0,"['php', 'computer vision', 'machine learning', 'rest']",Paris,75
Senior Android Engineer - Conversion Team M - F - D H/F,Deezer,CDI,Bac +5,,False,,43653.0,"['android', 'testing', 'kotlin', 'ios']",Paris,75
Senior Android Engineer - Conversion Team M - F - D H/F,Deezer,Stage,Bac +5,,False,7.0,43653.0,"['android', 'ios']",Paris,75
Machine Learning Engineer Intern 4-6 Months H/F,360Learning,Stage,Bac +5,Secteur informatique • ESN,True,7.0,43653.0,"['python', 'machine learning']",Paris,75
Confirmed Machine Learning Engineer - Italy Italian Speaking H/F,Doctrine,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['machine learning', 'github', 'php', 'python', 'deep learning', 'data science']",Paris,75
Ai - Ml - Machine Learning Tools Engineer Global Siri H/F,apple,CDI,Bac +5,,False,,43653.0,"['machine learning', 'big data', 'tensorflow', 'pytorch', 'testing', 'deep learning', 'swift', 'php', 'data science', 'analytics']",Paris,75
Dev Backend GO Senior H/F,Adevinta,CDI,Bac +5,Services aux Entreprises,False,,37500.0,"['testing', 'rest', 'kibana']",Paris,75
Développeur Java - Angular H/F,Mutuelle Interiale,CDI,,,False,,40000.0,"['oracle', 'xamarin', 'node.js', 'angular', 'java', 'flutter', 'postgresql', 'spring', 'vue.js']",Lille,59
Développeur Java Confirmé H/F,Capgemini Engineering,CDI,"Bac +3, Bac +4",Secteur informatique • ESN,False,1.0,47500.0,"['testing', 'ruby']",Sophia-Antipolis,06
Cloud Architect Engineer H/F,Fortuneo,CDI,Bac +5,,False,1.0,43653.0,python,Finistère,29
Architect Logiciel H/F,Segula Technologies,CDI,,,False,,43653.0,"['python', 'azure', 'java', 'python', 'kotlin', 'python', 'node.js', 'java']",Trappes,78
Architecte Software H/F,Segula Technologies,CDI,Bac +5,,True,7.0,43653.0,"['scikit-learn', 'python', 'python', 'python', 'kibana', 'cassandra', 'django', 'react native', 'c/c++', 'swift']",Paris,75
Développeur Java H/F,Haapii services,CDI,Bac +5,Secteur informatique • ESN,True,7.0,37500.0,"['angular', 'typescript', 'java']",Gironde,33
Software Feature Owner H/F,Segula Technologies,CDI,Bac +5,,False,7.0,43653.0,"['java', 'java', 'ruby']",Paris,75
Backend Developer H/F,Bloomays,CDI,Bac +5,Services aux Entreprises,True,7.0,65000.0,"['devops', 'code review', 'aws']",Paris,75
Fullstack Developer H/F,Bloomays,CDI,Bac +5,Services aux Entreprises,True,7.0,65000.0,"['devops', 'code review', 'aws']",Paris,75
Research Associate Screening & Assay Development H/F,Lesaffre,CDI,Bac +5,,False,7.0,30500.0,"['mongodb', 'kotlin', 'vuejs', 'c/c++', 'ibm cloud']",Marcq-en-Barœul,59
Ingénieur Developpement c H/F,OneSide Technologies,CDI,Bac +5,Secteur informatique • ESN,True,,43653.0,"['php', 'php', 'python', 'python', 'swift', 'c#', 'redux']",Levallois-Perret,92
Data Engineer Alternance H/F,Data ScienceTech Institute,Alternance,,,False,,13464.0,"['flutter', 'php', 'python']",Grenoble,38
Data Engineer Alternance H/F,Data ScienceTech Institute,Alternance,,,False,,43653.0,"['dart', 'nginx', 'deep vision']",Paris,75
Senior Frontend Engineer React H/F,AXA en France,CDI,"Bac +3, Bac +4",,True,,43653.0,"['react', 'code review']",Nanterre,92
Quantitative Developer Trading Analytics H/F,BreJa Partners,CDI,Bac +5,Services aux Entreprises,True,7.0,65000.0,"['github', 'artificial intelligence']",Paris 8e,75
Ingenieur Developpement Cedre H/F,Onera,CDI,Bac +5,,True,1.0,43653.0,"['data science', 'pytorch', 'python', 'swift', 'c#', 'python', 'dart']",Palaiseau,91
Développeur .Net Confirmé H/F,TRSB,CDI,Bac +5,Secteur informatique • ESN,True,1.0,45000.0,"['aws', '.net', 'docker', 'jenkins', 'github', 'mongodb', 'angular']",Bordeaux,33
Développeur Logiciel H/F,ISERMA SEARCH,CDI,Bac +5,Services aux Entreprises,True,1.0,35000.0,"['slack', 'flutter', 'ibm cloud']",Marseille,13
Assistant Méthodes H/F,Equans,CDI,,,False,,30000.0,"['deep learning', 'kotlin']",Toulouse,31
Planificateur H/F,Exens Ingénierie,CDI,Bac +5,Secteur informatique • ESN,True,7.0,47500.0,"['node.js', 'laravel', 'python']",Lyon,69
Médecin du Travail H/F,Appel Médical,CDD,Bac +5,,True,1.0,43653.0,"['frontend development', 'php', 'php', 'cassandra', 'java', 'node.js', 'oracle', 'c/c++', 'ruby', 'python', 'python']",Bourges,18
Tourneur CN Mazak H/F,Mercato de l'emploi,CDI,,,False,,43653.0,"['ruby', 'perl', 'sql', 'php', 'c#', 'jenkins', 'swift']",Gannat,03
Développeur Simulation Numérique H/F,Diogen,CDI,Bac +5,,True,1.0,43653.0,"['cassandra', 'express.js', 'computer vision']",Puteaux,92
Assistant Administratif Polyvalent H/F,Excelliance,Intérim,Bac +2,Services aux Entreprises,False,1.0,43653.0,"['laravel', 'kotlin', 'c/c++']",Chevigny-Saint-Sauveur,21
Ingénieur Informatique Industrielle H/F,Onera,CDI,Bac +5,,True,1.0,50000.0,['devops'],Avrieux,73
Research Associate Flow-Cytometry - Microfluidic H/F,Lesaffre,CDI,Bac +5,,False,7.0,30500.0,"['c/c++', 'swift', 'xamarin', 'flask', 'php', 'kotlin', 'mongodb', 'laravel', 'flutter']",Marcq-en-Barœul,59
Développeur c Embarqué H/F,Estella Mobility,CDI,Bac +5,Services aux Entreprises,False,7.0,40000.0,"['jenkins', 'react', 'java', 'apache', 'c/c++', 'junit', 'python', 'php', 'java']",Toulouse,31
Médecin du Travail H/F,Appel Médical,CDD,Bac +5,Services aux Entreprises,True,1.0,43653.0,"['hibernate', 'swift', 'mysql', 'c/c++']",Chambray-lès-Tours,37
Ingénieur Cloud & Back-End CDI H/F,Cabinet Fitae,CDI,Bac +5,Secteur informatique • ESN,True,7.0,45000.0,"['github', 'kubernetes', 'node.js', 'apache']",Aix-en-Provence,13
Iot Software Developer H/F,Smart & Connective,CDI,Bac +5,Secteur informatique • ESN,True,1.0,50000.0,['linux'],Valbonne,06
